detail_path,university
/professor/10510/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10503/info/,"UNIST
            컴퓨터공학과"
/professor/10292/info/,"한국에너지공과대학교
            에너지공학부"
/professor/7376/info/,"UNIST
            컴퓨터공학과"
/professor/9514/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10105/info/,"공주대학교
            화학공학부"
/professor/10118/info/,"UNIST
            전기전자공학과"
/professor/6324/info/,"연세대학교
            화공·생명공학부"
/professor/10164/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/10499/info/,"단국대학교(천안)
            신소재공학과"
/professor/10497/info/,"단국대학교(천안)
            신소재공학과"
/professor/10498/info/,"단국대학교(천안)
            신소재공학과"
/professor/498/info/,"KAIST
            전산학부"
/professor/10415/info/,"경희대학교(국제)
            소프트웨어융합학과"
/professor/9947/info/,"한국에너지공과대학교
            에너지공학부"
/professor/9444/info/,"POSTECH
            철강/에너지소재대학원"
/professor/10089/info/,"서강대학교
            화공생명공학과"
/professor/10528/info/,"University of Houston
            Information Science Technology Department"
/professor/10307/info/,"충남대학교
            수의학과"
/professor/10162/info/,"성균관대학교(자연과학)
            글로벌바이오메디컬공학과"
/professor/10495/info/,"한양대학교
            산업융합학부"
/professor/1903/info/,"서울대학교
            융합과학기술대학원"
/professor/9706/info/,"KAIST
            건설및환경공학과"
/professor/3820/info/,"UNIST
            물리학과"
/professor/10436/info/,"아주대학교
            응용화학생명공학과"
/professor/10492/info/,"서울대학교
            첨단융합학부"
/professor/10493/info/,"서울대학교
            첨단융합학부"
/professor/9759/info/,"인하대학교
            스마트모빌리티공학과"
/professor/9436/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10303/info/,"한국전자통신연구원
            인공지능창의연구소"
/professor/9542/info/,"서강대학교
            아트&테크놀로지"
/professor/10390/info/,"University of Massachusetts Amherst
            Department of Microbiology"
/professor/10383/info/,"연세대학교(미래)
            원주의과대학"
/professor/10275/info/,"UNIST
            전기전자컴퓨터공학부"
/professor/8366/info/,"성균관대학교
            글로벌융합학부"
/professor/10451/info/,"인하대학교
            전기컴퓨터공학과"
/professor/6128/info/,"서강대학교
            기계공학과"
/professor/10454/info/,"금오공과대학교
            IT융복합공학과"
/professor/6693/info/,"건국대학교
            융합생명공학과"
/professor/8205/info/,"인하대학교
            화학공학과"
/professor/203/info/,"서울대학교
            우주항공공학전공"
/professor/10379/info/,"가톨릭대학교
            기초의학교실"
/professor/9868/info/,"연세대학교
            산업공학과"
/professor/9746/info/,"경희대학교
            사회기반시스템공학과"
/professor/9268/info/,"경희대학교(국제)
            컴퓨터공학과"
/professor/10168/info/,"광운대학교
            컴퓨터정보공학부"
/professor/8678/info/,"성균관대학교(자연과학)
            에너지과학과"
/professor/9856/info/,"중앙대학교
            융합공학부"
/professor/10342/info/,"동덕여자대학교
            데이터사이언스전공"
/professor/9953/info/,"공주대학교
            소프트웨어학과"
/professor/6690/info/,"충남대학교
            기초의학교실"
/professor/9460/info/,"한국과학기술연구원
            도핑콘트롤센터"
/professor/2194/info/,"연세대학교
            건설환경공학과"
/professor/10110/info/,"UST
            인공지능"
/professor/10457/info/,"부산대학교
            분자생물학과"
/professor/5042/info/,"서울대학교
            약학과"
/professor/10446/info/,"선문대학교
            행정공기업학과"
/professor/9849/info/,"서울대학교
            응용바이오공학과"
/professor/10529/info/,"Iowa State University
            Department of Kinesiology"
/professor/10484/info/,"금오공과대학교
            기계공학과"
/professor/6329/info/,"고려대학교
            신소재공학부"
/professor/9972/info/,"한국에너지공과대학교
            에너지공학부"
/professor/9175/info/,"한국재료연구원
            기능복합재료연구실"
/professor/10481/info/,"Northeastern University
            Department of Mechanical and Industrial Engineering"
/professor/10336/info/,"Northeastern University
            Department of Mechanical and Industrial Engineering"
/professor/10485/info/,"한국과학기술연구원
            의약소재연구센터"
/professor/10056/info/,"서울과학기술대학교
            기계자동차공학과"
/professor/7588/info/,"중앙대학교
            사회기반시스템공학부"
/professor/10486/info/,"한국에너지기술연구원
            수소에너지연구소"
/professor/9741/info/,"성균관대학교(자연과학)
            전자전기공학부"
/professor/9991/info/,"서울대학교
            환경계획학과"
/professor/8943/info/,"The University of New Mexico
            Department of Pathology"
/professor/10258/info/,"경희대학교(국제)
            스마트팜과학과"
/professor/9356/info/,"한국과학기술연구원
            청정에너지연구센터"
/professor/10345/info/,"인하대학교
            컴퓨터공학과"
/professor/7362/info/,"KAIST
            기계공학과"
/professor/10482/info/,"경북대학교
            전자공학부"
/professor/10054/info/,"UNIST
            전기전자공학과"
/professor/10262/info/,"DGIST
            전기전자컴퓨터공학과"
/professor/2908/info/,"고려대학교
            생명과학부"
/professor/10381/info/,"서울대학교
            재료공학부"
/professor/10348/info/,"한국재료연구원
            나노재료연구본부"
/professor/10324/info/,"숭실대학교
            전자정보공학부"
/professor/10287/info/,"고려대학교
            뇌공학과"
/professor/10120/info/,"UNIST
            반도체 소재·부품 대학원"
/professor/10414/info/,"UNIST
            에너지화학공학과"
/professor/9758/info/,"한국공학대학교
            메카트로닉스공학과"
/professor/10417/info/,"강원대학교
            자유전공학부"
/professor/10263/info/,"성균관대학교(자연과학)
            화학공학부"
/professor/9570/info/,"UST
            바이오메디컬융합"
/professor/10028/info/,"충남대학교
            신소재공학과"
/professor/8197/info/,"인하대학교
            수학과"
/professor/3931/info/,"POSTECH
            전자전기공학과"
/professor/10480/info/,"경희대학교(국제)
            전자공학과"
/professor/10413/info/,"The Ohio State University
            Department of Psychology"
/professor/3719/info/,"UNIST
            에너지화학공학과"
/professor/10479/info/,"한국재료연구원
            극한소재연구소"
/professor/10441/info/,"서울시립대학교
            전자전기컴퓨터공학부"
/professor/10478/info/,"중앙대학교
            소프트웨어학부"
/professor/8577/info/,"경북대학교
            전자공학부"
/professor/10477/info/,"한국재료연구원
            나노재료연구본부"
/professor/10440/info/,"한국과학기술연구원
            생체재료연구센터"
/professor/10469/info/,"세종대학교
            지능기전공학부"
/professor/10465/info/,"충남대학교
            컴퓨터공학과"
/professor/10442/info/,"광운대학교
            전기공학과"
/professor/10455/info/,"한양대학교(에리카)
            산업경영공학과"
/professor/7726/info/,"경북대학교
            수학과"
/professor/10456/info/,"경상국립대학교
            나노신소재공학부"
/professor/10448/info/,"인하대학교
            컴퓨터공학과"
/professor/9490/info/,"서울대학교
            조선해양공학과"
/professor/10103/info/,"부산대학교
            식품공학과"
/professor/10420/info/,"국민대학교
            기계공학부"
/professor/10421/info/,"차의과학대학교
            기초의학교실"
/professor/10382/info/,"Chan Zuckerberg Biohub Chicago
            Chan Zuckerberg Biohub Chicago"
/professor/10422/info/,"한국항공대학교
            AI자율주행시스템공학과"
/professor/10473/info/,"인천대학교
            무역학부"
/professor/10432/info/,"부산대학교
            치의생명과학과"
/professor/10410/info/,"충남대학교
            수의학과"
/professor/10135/info/,"강릉원주대학교(원주)
            기계공학과"
/professor/10404/info/,"전주대학교
            상담심리학과"
/professor/10393/info/,"연세대학교
            생화학과"
/professor/10218/info/,"KAIST
            조천식모빌리티대학원"
/professor/9763/info/,"H. Lee Moffitt Cancer Center & Research Institute
            Malignant Hamatology"
/professor/10233/info/,"한양대학교
            화학과"
/professor/10257/info/,"인하대학교
            컴퓨터공학과"
/professor/10362/info/,"건국대학교
            의생명공학과"
/professor/10374/info/,"중앙대학교
            AI학과"
/professor/10326/info/,"KAIST
            산업및시스템공학과"
/professor/10359/info/,"한국과학기술연구원
            양자기술연구단"
/professor/8892/info/,"UST
            바이오메디컬융합"
/professor/9471/info/,"숙명여자대학교
            약학부"
/professor/8813/info/,"충북대학교
            생물학과"
/professor/10329/info/,"경북대학교
            전자공학부"
/professor/10341/info/,"POSTECH
            반도체공학과"
/professor/9877/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10248/info/,"경북대학교
            전자공학부"
/professor/10302/info/,"한국에너지기술연구원
            광주 친환경에너지연구센터"
/professor/10291/info/,"UNIST
            에너지화학공학과"
/professor/7091/info/,"동국대학교
            멀티미디어공학과"
/professor/9975/info/,"명지대학교
            환경에너지공학과"
/professor/3284/info/,"POSTECH
            물리학과"
/professor/9852/info/,"연세대학교
            생명공학과"
/professor/10016/info/,"성균관대학교(자연과학)
            바이오메카트로닉스학과"
/professor/10283/info/,"고려대학교
            KU-KIST 융합대학원"
/professor/7755/info/,"충남대학교
            항공우주공학과"
/professor/10280/info/,"경북대학교
            스마트플랜트공학과"
/professor/10294/info/,"중앙대학교
            메타버스융합학과"
/professor/6147/info/,"서울대학교
            화학생물공학부"
/professor/10470/info/,"충남대학교
            기초의학교실"
/professor/9679/info/,"이화여자대학교
            화공신소재공학과"
/professor/7634/info/,"중앙대학교
            기계공학부"
/professor/10267/info/,"단국대학교
            컴퓨터공학과"
/professor/10136/info/,"한양대학교
            화학공학과"
/professor/8364/info/,"POSTECH
            물리학과"
/professor/8358/info/,"경북대학교
            신소재공학부"
/professor/3622/info/,"UNIST
            기계공학과"
/professor/10229/info/,"성균관대학교
            디지털헬스학과"
/professor/10008/info/,"한국과학기술연구원
            광전소재연구단"
/professor/10217/info/,"KAIST
            조천식모빌리티대학원"
/professor/9521/info/,"한국전기연구원
            전기변환소재연구센터"
/professor/8676/info/,"한국에너지공과대학교
            에너지공학부"
/professor/9657/info/,"경희대학교(국제)
            스마트팜과학과"
/professor/10058/info/,"서울과학기술대학교
            지능형반도체공학과"
/professor/5910/info/,"성균관대학교(자연과학)
            전자전기공학부"
/professor/5074/info/,"경희대학교
            기초교실"
/professor/8056/info/,"UNIST
            반도체 소재·부품 대학원"
/professor/3750/info/,"UNIST
            전기전자공학과"
/professor/9898/info/,"서울과학기술대학교
            산업공학과 ITM전공"
/professor/10037/info/,"서울대학교
            의과학과"
/professor/10459/info/,"아주대학교
            기초의학교실"
/professor/490/info/,"KAIST
            기계공학과"
/professor/9842/info/,"고려대학교
            바이오의공학부"
/professor/9689/info/,"중앙대학교(안성)
            첨단소재공학과"
/professor/7864/info/,"숭실대학교
            신소재공학과"
/professor/10035/info/,"서울대학교
            기초교실"
/professor/9754/info/,"서울시립대학교
            생명과학과"
/professor/10183/info/,"POSTECH
            신소재공학과"
/professor/9843/info/,"창원대학교
            인공지능융합공학부"
/professor/10140/info/,"고려대학교
            KU-KIST 융합대학원"
/professor/10101/info/,"부산대학교
            의생명융합공학부"
/professor/8890/info/,"공주대학교
            지질환경과학과"
/professor/10096/info/,"한양대학교(에리카)
            인공지능학과"
/professor/10453/info/,"동아대학교
            의학과"
/professor/10452/info/,"중앙대학교
            임상의학교실"
/professor/9567/info/,"경희대학교(국제)
            소프트웨어융합학과"
/professor/9967/info/,"KAIST
            산업디자인학과"
/professor/9908/info/,"한국표준과학연구원
            바이오분석표준그룹"
/professor/10450/info/,"세종대학교
            기계항공우주공학부"
/professor/9926/info/,"경희대학교(국제)
            생체의공학과"
/professor/10449/info/,"차의과학대학교
            약학과"
/professor/9606/info/,"울산대학교
            물리학과"
/professor/10109/info/,"전남대학교
            생물공학과"
/professor/9950/info/,"인하대학교
            물리학과"
/professor/10204/info/,"부경대학교
            기술경영전문대학원"
/professor/10444/info/,"국민대학교
            건설시스템공학과"
/professor/3907/info/,"GIST
            기계공학부"
/professor/8399/info/,"아주대학교
            기초의학교실"
/professor/10439/info/,"고려대학교
            기초교실"
/professor/8648/info/,"경북대학교
            응용생명과학부"
/professor/10438/info/,"서울대학교
            전기·정보공학부"
/professor/8960/info/,"UST
            응용 AI"
/professor/9883/info/,"한양대학교
            데이터사이언스학과"
/professor/10434/info/,"UNIST
            경영과학부"
/professor/9860/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/10430/info/,"연세대학교(미래)
            소프트웨어학부"
/professor/9128/info/,"연세대학교
            기초의학교실"
/professor/10427/info/,"서울대학교
            농경제사회학부"
/professor/10426/info/,"DGIST
            전기전자컴퓨터공학과"
/professor/460/info/,"KAIST
            전산학부"
/professor/10425/info/,"Rowan University
            Department of Chemical Engineering"
/professor/10095/info/,"서울대학교
            치의과학과"
/professor/10423/info/,"인하대학교
            기계공학과"
/professor/3735/info/,"UNIST
            에너지화학공학과"
/professor/5094/info/,"성균관대학교
            실감미디어공학과"
/professor/10419/info/,"중앙대학교
            전자전기공학부"
/professor/9721/info/,"경북대학교
            의료정보학교실"
/professor/8616/info/,"경북대학교
            스마트플랜트공학과"
/professor/10418/info/,"한국생산기술연구원
            탄소경량소재그룹"
/professor/9305/info/,"국민대학교
            디자인사이언스학과"
/professor/4029/info/,"GIST
            AI융합학과"
/professor/10069/info/,"부산대학교
            임상의학교실"
/professor/8693/info/,"성균관대학교(자연과학)
            전자전기공학부"
/professor/9400/info/,"인하대학교
            전자공학과"
/professor/10412/info/,"국방과학연구소
            항공기술연구원"
/professor/9897/info/,"한밭대학교
            반도체시스템공학과"
/professor/8014/info/,"건국대학교
            전기전자공학부"
/professor/10409/info/,"경희대학교
            약학과"
/professor/10200/info/,"충북대학교
            수의학과"
/professor/10408/info/,"University of Texas Health Science Center at Houston
            Department of Health Data Science and Artificial Intelligence"
/professor/10407/info/,"UST
            생명공학"
/professor/10406/info/,"연세대학교
            건축공학과"
/professor/576/info/,"KAIST
            조천식모빌리티대학원"
/professor/9594/info/,"한양대학교
            신소재공학부"
/professor/10178/info/,"한국과학기술연구원
            극한소재연구센터"
/professor/10097/info/,"전북대학교
            소프트웨어공학과"
/professor/10403/info/,"한국교원대학교
            지구과학교육과"
/professor/10402/info/,"성균관대학교(자연과학)
            기초의학교실"
/professor/10050/info/,"한국과학기술연구원
            뇌과학융합연구단"
/professor/9544/info/,"POSTECH
            철강/에너지소재대학원"
/professor/9808/info/,"DGIST
            화학물리학과"
/professor/9488/info/,"경상국립대학교
            경영정보학과"
/professor/10400/info/,"Nanyang Technological University
            Department of Electrical and Electronic Engineering"
/professor/10399/info/,"세종대학교
            바이오융합전공"
/professor/8201/info/,"중앙대학교
            전자전기공학부"
/professor/4816/info/,"부산대학교
            생명과학과"
/professor/3693/info/,"UNIST
            반도체 소재·부품 대학원"
/professor/9735/info/,"세종대학교
            데이터사이언스학과"
/professor/9095/info/,"부산대학교
            치의생명과학과"
/professor/9447/info/,"서울대학교
            생명과학부"
/professor/9146/info/,"고려대학교
            KU-KIST 융합대학원"
/professor/10398/info/,"Case Western Reserve University
            Department of Materials Science and Engineering"
/professor/7541/info/,"성균관대학교(자연과학)
            나노공학과"
/professor/4038/info/,"연세대학교
            물리학과"
/professor/10397/info/,"충남대학교
            환경공학과"
/professor/10396/info/,"연세대학교
            약학과"
/professor/10394/info/,"한양대학교
            건설환경공학과"
/professor/3085/info/,"한양대학교
            전기·생체공학부"
/professor/7332/info/,"POSTECH
            신소재공학과"
/professor/10392/info/,"경희대학교(국제)
            응용화학과"
/professor/9900/info/,"University of Cincinnati
            Department of Electrical Engineering and Computer Science"
/professor/9705/info/,"경희대학교(국제)
            원자력공학과"
/professor/10386/info/,"KAIST
            조천식모빌리티대학원"
/professor/10111/info/,"부산대학교
            바이오소재과학과"
/professor/6717/info/,"UNIST
            신소재공학부"
/professor/9881/info/,"연세대학교(미래)
            방사선융합공학과"
/professor/9354/info/,"광운대학교
            전자통신공학과"
/professor/4027/info/,"GIST
            에너지융합대학원"
/professor/10113/info/,"이화여자대학교
            약학과"
/professor/9708/info/,"경희대학교(국제)
            응용물리학과"
/professor/5789/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/9869/info/,"고려대학교
            기계공학부"
/professor/10384/info/,"고려대학교(세종)
            전자및정보공학과"
/professor/10071/info/,"강원대학교(삼척)
            신소재공학과"
/professor/9516/info/,"UNIST
            컴퓨터공학과"
/professor/10015/info/,"세종대학교
            데이터사이언스학과"
/professor/10380/info/,"한국생명공학연구원
            핵산치료제연구센터"
/professor/10377/info/,"국민대학교
            응용화학부"
/professor/10375/info/,"서울과학기술대학교
            식품공학과"
/professor/10372/info/,"단국대학교
            전자전기공학부"
/professor/5252/info/,"아주대학교
            기계공학과"
/professor/10370/info/,"GIST
            반도체공학과"
/professor/10369/info/,"한국과학기술연구원
            수소·연료전지연구단"
/professor/10368/info/,"한국에너지기술연구원
            광주 친환경에너지연구센터"
/professor/3753/info/,"서울대학교
            전기·정보공학부"
/professor/9711/info/,"한국과학기술연구원
            의약소재연구센터"
/professor/8352/info/,"서울대학교
            기초교실"
/professor/6251/info/,"인하대학교
            항공우주공학과"
/professor/10366/info/,"POSTECH
            생명과학과"
/professor/7854/info/,"한양대학교(에리카)
            로봇공학과"
/professor/3654/info/,"성균관대학교(자연과학)
            건설환경공학부"
/professor/10363/info/,"University of Arizona
            Department of Materials Science and Engineering"
/professor/6850/info/,"경북대학교
            기초치의학교실"
/professor/8955/info/,"KAIST
            조천식모빌리티대학원"
/professor/10361/info/,"성신여자대학교(미아운정그린)
            청정융합에너지공학과"
/professor/6930/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10360/info/,"고려대학교
            첨단기술비즈니스학과"
/professor/2808/info/,"연세대학교
            생명공학과"
/professor/3637/info/,"UNIST
            기계공학과"
/professor/9879/info/,"부산대학교
            의생명융합공학부"
/professor/9523/info/,"성균관대학교(자연과학)
            에너지과학과"
/professor/10358/info/,"University of Illinois Chicago
            Department of Industrial Engineering"
/professor/10357/info/,"아주대학교
            물리학과"
/professor/3236/info/,"한양대학교
            생명공학과"
/professor/8560/info/,"고려대학교
            인공지능학과"
/professor/10356/info/,"GIST
            반도체공학과"
/professor/8309/info/,"POSTECH
            전자전기공학과"
/professor/10151/info/,"중앙대학교
            AI학과"
/professor/5538/info/,"서울대학교
            기초교실"
/professor/10350/info/,"충북대학교
            수의학과"
/professor/9743/info/,"부산대학교
            심리학과"
/professor/9719/info/,"부산대학교
            기초의학교실"
/professor/10347/info/,"Nanyang Technological University
            Department of Electrical and Electronic Engineering"
/professor/10346/info/,"경희대학교(국제)
            스마트팜과학과"
/professor/3631/info/,"UNIST
            기계공학과"
/professor/10344/info/,"동서대학교
            방사선학과"
/professor/8336/info/,"충북대학교
            수의학과"
/professor/9692/info/,"숭실대학교
            전자정보공학부"
/professor/3289/info/,"POSTECH
            물리학과"
/professor/8416/info/,"서울대학교
            생명과학부"
/professor/8281/info/,"전남대학교
            동물자원학부"
/professor/3758/info/,"UNIST
            전기전자공학과"
/professor/8747/info/,"UNIST
            화학과"
/professor/9760/info/,"한국과학기술연구원
            전자재료연구센터"
/professor/9859/info/,"한양대학교(에리카)
            전자공학부"
/professor/5680/info/,"DGIST
            화학물리학과"
/professor/3087/info/,"한양대학교
            전기·생체공학부"
/professor/10340/info/,"전북대학교
            기초의학교실"
/professor/10339/info/,"인천대학교
            동북아물류대학원"
/professor/10338/info/,"경상국립대학교
            나노신소재공학부"
/professor/10337/info/,"인하대학교
            신소재공학과"
/professor/875/info/,"UNIST
            물리학과"
/professor/6769/info/,"충북대학교
            공업화학과"
/professor/10019/info/,"인천대학교
            안전공학과"
/professor/10009/info/,"UNIST
            전기전자공학과"
/professor/4487/info/,"서울대학교
            재료공학부"
/professor/10046/info/,"경상국립대학교
            물리학과"
/professor/5812/info/,"성균관대학교(자연과학)
            건설환경공학부"
/professor/10333/info/,"UST
            인체 및 환경 독성학"
/professor/9854/info/,"고려대학교(세종)
            컴퓨터융합소프트웨어학과"
/professor/9654/info/,"부경대학교
            화학공학과"
/professor/10331/info/,"충남대학교
            환경공학과"
/professor/10147/info/,"인하대학교
            생명공학과"
/professor/10330/info/,"경북대학교
            화학과"
/professor/10328/info/,"서강대학교
            전자공학과"
/professor/10325/info/,"강원대학교
            지질지구물리학부 지구물리학전공"
/professor/10173/info/,"한국에너지공과대학교
            에너지공학부"
/professor/2514/info/,"고려대학교
            건축사회환경공학부"
/professor/10323/info/,"경상국립대학교
            생명과학부"
/professor/10321/info/,"강원대학교
            약학과"
/professor/10320/info/,"연세대학교
            인공지능학과"
/professor/10038/info/,"연세대학교
            약학과"
/professor/10318/info/,"한국항공대학교
            항공우주및기계공학부"
/professor/10317/info/,"경상국립대학교
            반도체공학과"
/professor/10316/info/,"Kansas State University
            Department of Chemical Engineering"
/professor/9384/info/,"세종대학교
            지능기전공학부"
/professor/10315/info/,"서울과학기술대학교
            건축학부"
/professor/10313/info/,"서울대학교
            제약학과"
/professor/10312/info/,"한국세라믹기술원
            바이오헬스소재센터"
/professor/6716/info/,"UNIST
            반도체 소재·부품 대학원"
/professor/9265/info/,"서울대학교
            데이터사이언스대학원"
/professor/9129/info/,"인천대학교
            전자공학과"
/professor/10065/info/,"서울시립대학교
            통계학과"
/professor/10085/info/,"서강대학교
            화공생명공학과"
/professor/10309/info/,"한국과학기술연구원
            생체분자인식연구센터"
/professor/10305/info/,"아주대학교
            과학기술정책학과"
/professor/10077/info/,"중앙대학교
            메타버스융합학과"
/professor/9459/info/,"경희대학교(국제)
            정보전자신소재공학과"
/professor/10301/info/,"가천대학교
            화공생명공학과"
/professor/6361/info/,"이화여자대학교
            화공신소재공학과"
/professor/9716/info/,"한국에너지공과대학교
            에너지공학부"
/professor/9015/info/,"고려대학교
            임상교실"
/professor/9343/info/,"인하대학교
            신소재공학과"
/professor/10300/info/,"경북대학교
            화학과"
/professor/5279/info/,"경북대학교
            전기공학과"
/professor/10296/info/,"인하대학교
            전기컴퓨터공학과"
/professor/10295/info/,"단국대학교(천안)
            나노바이오의과학과"
/professor/8290/info/,"동국대학교
            의생명공학과"
/professor/7436/info/,"한양대학교
            화학과"
/professor/10185/info/,"가천대학교
            기초의학"
/professor/10293/info/,"인천대학교
            신소재공학과"
/professor/6406/info/,"KAIST
            화학과"
/professor/9957/info/,"중앙대학교
            기초의학교실"
/professor/10285/info/,"고려대학교
            물리학과"
/professor/10284/info/,"Lund University
            Department of Mechanical Engineering Sciences, Division of Mechanics, Materials and Components"
/professor/10282/info/,"서울과학기술대학교
            전기정보공학과"
/professor/5712/info/,"성균관대학교(자연과학)
            화학공학부"
/professor/9715/info/,"DGIST
            뇌과학과"
/professor/10281/info/,"경희대학교
            경영대학원"
/professor/8185/info/,"서울대학교
            기초교실"
/professor/3678/info/,"UNIST
            바이오메디컬공학과"
/professor/10278/info/,"중앙대학교
            건축학부"
/professor/10277/info/,"충북대학교
            수의학과"
/professor/10276/info/,"The Hong Kong University of Science and Technology
            Department of Physics and Division of Life Science"
/professor/10170/info/,"중앙대학교
            에너지시스템공학부"
/professor/10274/info/,"서울과학기술대학교
            미래에너지융합학과"
/professor/10273/info/,"동국대학교
            AI소프트웨어융합학부"
/professor/10272/info/,"한국해양대학교
            기계공학부"
/professor/10000/info/,"한국과학기술연구원
            특성분석·데이터센터"
/professor/10271/info/,"UNIST
            신소재공학부"
/professor/10270/info/,"서울대학교
            전기·정보공학부"
/professor/10269/info/,"서울과학기술대학교
            미래에너지융합학과"
/professor/9742/info/,"광운대학교
            로봇학부"
/professor/9326/info/,"University of Hawaii at Manoa
            Department of Civil and Environmental Engineering"
/professor/8945/info/,"한국과학기술연구원
            천연물소재연구센터"
/professor/9311/info/,"아주대학교
            신소재공학과"
/professor/10194/info/,"한국에너지공과대학교
            에너지공학부"
/professor/9536/info/,"POSTECH
            기계공학과"
/professor/10149/info/,"부산대학교
            화학소재학과"
/professor/9486/info/,"전북대학교
            신소재공학부"
/professor/10268/info/,"한국원자력연구원
            하나로이용연구단"
/professor/7168/info/,"중앙대학교
            화학과"
/professor/10266/info/,"고려대학교
            에너지환경대학원"
/professor/3671/info/,"UNIST
            디자인학과"
/professor/9221/info/,"한국과학기술연구원
            기능성복합소재연구센터"
/professor/9056/info/,"POSTECH
            컴퓨터공학과"
/professor/10223/info/,"UNIST
            반도체 소재·부품 대학원"
/professor/10053/info/,"성균관대학교(자연과학)
            소프트웨어학과"
/professor/10214/info/,"중앙대학교
            전자전기공학부"
/professor/9998/info/,"가천대학교
            컴퓨터공학과"
/professor/10029/info/,"경북대학교
            임상교실"
/professor/4228/info/,"서울대학교
            기초교실"
/professor/9726/info/,"한국에너지기술연구원
            연료전지연구실"
/professor/9698/info/,"부산대학교
            치의학과"
/professor/10260/info/,"부산대학교
            의생명융합공학부"
/professor/6642/info/,"서울시립대학교
            생명과학과"
/professor/9973/info/,"국민대학교
            제품이노베이션학과"
/professor/5904/info/,"성균관대학교(자연과학)
            전자전기공학부"
/professor/7469/info/,"한양대학교
            생명과학과"
/professor/10259/info/,"인천대학교
            에너지화학공학과"
/professor/10256/info/,"공주대학교
            데이터정보물리학과"
/professor/4799/info/,"부산대학교
            물리학과"
/professor/10255/info/,"서울과학기술대학교
            지능형반도체공학과"
/professor/10254/info/,"경북대학교
            생명과학부"
/professor/5794/info/,"성균관대학교(자연과학)
            기계공학부"
/professor/10252/info/,"숭실대학교
            기계공학부"
/professor/10251/info/,"차의과학대학교
            기초의학교실"
/professor/10250/info/,"가톨릭대학교
            임상의학교실"
/professor/10249/info/,"한국전자통신연구원
            콘텐츠연구본부"
/professor/4062/info/,"고려대학교
            컴퓨터학과"
/professor/10177/info/,"성균관대학교(자연과학)
            화학과"
/professor/10078/info/,"세종대학교
            기계항공우주공학부"
/professor/9739/info/,"서울시립대학교
            토목공학과"
/professor/10073/info/,"POSTECH
            신소재공학과"
/professor/10247/info/,"인천대학교
            화학과"
/professor/10246/info/,"University of Minnesota
            Department of Civil, Environmental, and Geo- Engineering"
/professor/10175/info/,"DGIST
            전기전자컴퓨터공학과"
/professor/9393/info/,"POSTECH
            전자전기공학과"
/professor/6722/info/,"UNIST
            컴퓨터공학과"
/professor/8238/info/,"세종대학교
            소프트웨어학과"
/professor/4642/info/,"부산대학교
            항공우주공학과"
/professor/10244/info/,"한국화학연구원
            화학공정연구본부"
/professor/3734/info/,"서울대학교
            화학생물공학부"
/professor/6997/info/,"서울대학교
            기초교실"
/professor/10243/info/,"성신여자대학교(미아운정그린)
            바이오생명공학과"
/professor/10242/info/,"한림대학교
            기초교실"
/professor/8734/info/,"POSTECH
            컴퓨터공학과"
/professor/9526/info/,"충북대학교
            토목공학부"
/professor/10240/info/,"고려대학교
            보건환경융합과학부"
/professor/10239/info/,"전북대학교
            약학과"
/professor/10238/info/,"한국원자력연구원
            해체기술개발부"
/professor/10237/info/,"한국기계연구원
            자율제조연구소"
/professor/6800/info/,"광운대학교
            컴퓨터정보공학부"
/professor/10235/info/,"KAIST
            화학과"
/professor/7530/info/,"성균관대학교(자연과학)
            소프트웨어학과"
/professor/9664/info/,"전남대학교
            건축학부"
/professor/10234/info/,"KAIST
            바이오및뇌공학과"
/professor/9882/info/,"한국에너지공과대학교
            에너지공학부"
/professor/10232/info/,"세종대학교
            인공지능학과"
/professor/2569/info/,"고려대학교
            기계공학부"
/professor/10230/info/,"UST
            해양과학"
/professor/10228/info/,"연세대학교
            화공·생명공학부"
/professor/9896/info/,"한국생산기술연구원
            청정기술연구소"
/professor/8562/info/,"연세대학교
            약학과"
/professor/10122/info/,"성균관대학교
            생명물리학과"
/professor/7719/info/,"부산대학교
            화공생명환경공학부"
/professor/2236/info/,"연세대학교
            기계공학부"
/professor/10211/info/,"한양대학교
            전기·생체공학부"
/professor/9688/info/,"가천대학교
            바이오나노학과"
/professor/4023/info/,"GIST
            AI융합학과"
/professor/9850/info/,"중앙대학교
            임상의학교실"
/professor/10208/info/,"연세대학교
            건설환경공학과"
/professor/9418/info/,"서울대학교
            임상교실"
/professor/9917/info/,"공주대학교
            원예학과"
/professor/9501/info/,"연세대학교
            나노생명공학과"
/professor/10182/info/,"숙명여자대학교
            기계시스템학부"
/professor/6312/info/,"POSTECH
            컴퓨터공학과"
/professor/7930/info/,"세종대학교
            정보보호학과"
/professor/10202/info/,"강원대학교
            화학과"
/professor/8196/info/,"서울대학교
            기초교실"
/professor/10184/info/,"숙명여자대학교
            약학부"
/professor/10198/info/,"University of Surrey
            Department of Computer Science and Electronic Engineering"
