name,author_id,snippet,link,source
Kyungho Kim - Google 학술 검색,EU1tIJ4AAAAJ,Carnegie Mellon University - ‪‪인용 횟수 1124번‬‬ - ‪Ceramic synthesis‬ - ‪Synchrotron X-ray‬ - ‪Next generation battery‬ - ‪Block copolymer lithography‬,https://scholar.google.com/citations?user=EU1tIJ4AAAAJ&hl=ko,Google Scholar
Jonghyun Kim,RhJw_fYAAAAJ,Jonghyun Kim. Carnegie Mellon University. Verified email at andrew.cmu.edu. ArticlesCited by. Title. Sort. Sort by citationsSort by yearSort by title.,https://scholar.google.com/citations?user=RhJw_fYAAAAJ&hl=en,Google Scholar
Geonu Kim - Google 학술 검색,c4stC_IAAAAJ,Geonu Kim. Carnegie Mellon Univ. alumni.cmu.edu의 이메일 확인됨 - 홈페이지 · Machine Learning & Deep Learning for Materials Science. 학술자료인용. 제목.,https://scholar.google.com/citations?user=c4stC_IAAAAJ&hl=ko,Google Scholar
Gunhee Kim,CiSdOV0AAAAJ,"Professor, Seoul National University - ‪‪Cited by 11024‬‬ - ‪Computer Vision‬ - ‪Machine Learning‬ - ‪Natural Language Processing‬",https://scholar.google.com/citations?user=CiSdOV0AAAAJ&hl=en,Google Scholar
DongWook Kim - Google 학술 검색,1omCWy0AAAAJ,"Assistant Professor, DGIST - ‪‪인용 횟수 734번‬‬ - ‪Soft Robotics‬ - ‪Machine Intelligence‬ - ‪Control Systems‬",https://scholar.google.com/citations?user=1omCWy0AAAAJ&hl=ko,Google Scholar
Yubin Kim,3F_QHHQAAAAJ,"Sr. Engineering Manager @ Etsy, Inc. - ‪‪Cited by 346‬‬ - ‪information retrieval‬ - ‪e-commerce‬ - ‪healthcare‬",https://scholar.google.com/citations?user=3F_QHHQAAAAJ&hl=en,Google Scholar
‪Byung-Do Kim‬ - ‪Google Scholar‬,0Tb-KqIAAAAJ,"Professor of Marketing, Seoul National University - ‪‪Cited by 3849‬‬ - ‪Marketing‬ - ‪consumer choice behavior‬ - ‪rewards program‬ - ‪recommendation‬ ...",https://scholar.google.com/citations?user=0Tb-KqIAAAAJ&hl=en,google.com
Jinju Kim,AwYr_FMAAAAJ,Carnegie Mellon University (Visiting) - ‪‪Cited by 2‬‬ - ‪Speech‬ - ‪Natural Language Processing‬ - ‪Linguistics‬ - ‪AI‬,https://scholar.google.com/citations?user=AwYr_FMAAAAJ&hl=en,Google Scholar
Jongwoo Jeremy Kim,u-nV4HAAAAAJ,"Professor of Critical Theory and Art History, School of Art, Carnegie Mellon University - ‪‪Cited by 112‬‬ - ‪Art History‬ - ‪Modern & Contemporary Art‬ ...",https://scholar.google.com/citations?user=u-nV4HAAAAAJ&hl=en,Google Scholar
Jinju Kim,AwYr_FMAAAAJ,Carnegie Mellon University (Visiting) - ‪‪Cited by 2‬‬ - ‪Speech‬ - ‪Natural Language Processing‬ - ‪Linguistics‬ - ‪AI‬,https://scholar.google.com/citations?user=AwYr_FMAAAAJ&hl=en,Google Scholar
