name,author_id,snippet,link,source
Minsoo Kim - Google 학술 검색,qL-BjDUAAAAJ,Korea Institute of Energy Technology - ‪‪인용 횟수 280번‬‬ - ‪Energy AI‬ - ‪Energy ICT‬ - ‪Deep Learning‬ - ‪Optimization‬,https://scholar.google.com/citations?user=qL-BjDUAAAAJ&hl=ko,Google Scholar
Minho Kim,NU-Km1QAAAAJ,Minho Kim. Massachusetts Institute of Technology. Verified email at mit.edu. Condensed Matter Theory. ArticlesCited byPublic access. Title. Sort. Sort by ...,https://scholar.google.com/citations?user=NU-Km1QAAAAJ&hl=en,Google Scholar
Jihyun Kim - Google 학술 검색,68-RYuUAAAAJ,Jihyun Kim. Massachusetts Institute of Technology. mit.edu의 이메일 확인됨. 학술자료인용공개 액세스공동 저자. 제목. 정렬. 서지정보순 정렬연도순 정렬 ...,https://scholar.google.com/citations?user=68-RYuUAAAAJ&hl=ko,Google Scholar
Jimin Kim,hk-vRqEAAAAJ,"Jimin Kim. MIT Energy Initiative Energy Fellow, Postdoctoral researcher, MIT. Verified email at mit.edu. BioelectrochemistryAbio-bio hybridsCarbon ...",https://scholar.google.com/citations?user=hk-vRqEAAAAJ&hl=en,Google Scholar
Minyoung E. Kim,ggerpH0AAAAJ,Minyoung E. Kim. Massachusetts Institute of Technology. Verified email at mit.edu - Homepage · Machine LearningDeep LearningNeuroscience. ArticlesCited by ...,https://scholar.google.com/citations?user=ggerpH0AAAAJ&hl=en,Google Scholar
Minho Kim,NU-Km1QAAAAJ,Minho Kim. Massachusetts Institute of Technology. Verified email at mit.edu. Condensed Matter Theory. ArticlesCited byPublic access. Title. Sort. Sort by ...,https://scholar.google.com/citations?user=NU-Km1QAAAAJ&hl=en,Google Scholar
Seunggyu Kim - Google 학술 검색,fXdsjoMAAAAJ,Korea University - ‪‪인용 횟수 625번‬‬ - ‪Lab-on-a-Chip‬ - ‪Microphysiological System‬ - ‪Digital Twin for Physiology‬,https://scholar.google.com/citations?user=fXdsjoMAAAAJ&hl=ko,Google Scholar
Jimin Kim,hk-vRqEAAAAJ,"MIT Energy Initiative Energy Fellow, Postdoctoral researcher, MIT - ‪‪Cited by 884‬‬ - ‪Bioelectrochemistry‬ - ‪Abio-bio hybrids‬ - ‪Carbon-fixing‬ ...",https://scholar.google.com/citations?user=hk-vRqEAAAAJ&hl=en,Google Scholar
May E Kim,TFJ76bMAAAAJ,MIT Lincoln Laboratory - ‪‪Cited by 457‬‬ - ‪Atomic physics‬ - ‪Time and frequency standards‬ - ‪atomic clock‬ - ‪cold atom physics‬,https://scholar.google.com/citations?user=TFJ76bMAAAAJ&hl=en,Google Scholar
Jeongdong Kim - Google 학술 검색,K6zuPioAAAAJ,"Jeongdong Kim. Massachusetts Institute of Technology, Yonsei University. mit.edu의 이메일 확인됨. Reinforcement learningDynamic planningprocess ...",https://scholar.google.com/citations?user=K6zuPioAAAAJ&hl=ko,Google Scholar
Minyoung E. Kim,ggerpH0AAAAJ,Minyoung E. Kim. Massachusetts Institute of Technology. Verified email at mit.edu - Homepage · Machine LearningDeep LearningNeuroscience. ArticlesCited by ...,https://scholar.google.com/citations?user=ggerpH0AAAAJ&hl=en,Google Scholar
Dong Ki Kim,Yl_3akYAAAAJ,"FieldAI (previously: MIT, LG AI Research) - ‪‪Cited by 1122‬‬ - ‪Machine Learning‬ - ‪Robotics‬",https://scholar.google.com/citations?user=Yl_3akYAAAAJ&hl=en,Google Scholar
Evan Kim,UTtaJaMAAAAJ,MIT - ‪‪Cited by 271‬‬ - ‪Computer Vision‬ - ‪Quantum Computing‬ - ‪Probabilistic Models‬,https://scholar.google.com/citations?user=UTtaJaMAAAAJ&hl=en,Google Scholar
Hyungseok Kim,SWsDDrUAAAAJ,MIT - ‪‪Cited by 80‬‬,https://scholar.google.com/citations?user=SWsDDrUAAAAJ&hl=en,Google Scholar
JINSUNG KIM,ihnRO40AAAAJ,"Postdoctoral Associate, Massachusetts Institute of Technology - ‪‪Cited by 113‬‬ - ‪Soft electronics‬ - ‪Photovoltaics‬ - ‪Organic semiconducting‬ ...",https://scholar.google.com/citations?user=ihnRO40AAAAJ&hl=en,Google Scholar
Jimin Kim,hk-vRqEAAAAJ,"MIT Energy Initiative Energy Fellow, Postdoctoral researcher, MIT - ‪‪Cited by 884‬‬ - ‪Bioelectrochemistry‬ - ‪Abio-bio hybrids‬ - ‪Carbon-fixing‬ ...",https://scholar.google.com/citations?user=hk-vRqEAAAAJ&hl=en,Google Scholar
Dongha Kim,4m6PGjgAAAAJ,"University of Toronto (Postdoc), MIT (PhD), SNU (MS, BS) - ‪‪Cited by 824‬‬ - ‪Electrochemistry‬ - ‪Surface science‬ - ‪Solid state ionics‬",https://scholar.google.com/citations?user=4m6PGjgAAAAJ&hl=en,Google Scholar
Kihyun Kim,WEQPfK8AAAAJ,Massachusetts Institute of Technology - ‪‪128 जगहों पर ज़िक्र हुआ‬‬ - ‪Reinforcement Learning‬ - ‪RLHF‬ - ‪Optimal Control‬ - ‪Optimization‬,https://scholar.google.com/citations?user=WEQPfK8AAAAJ&hl=hi,Google Scholar
Miso Kim,tJd6_uoAAAAJ,... MIT.EDU. Jeonghoon ParkPohang University of Science and Technology (POSTECH)Verified email at postech.ac.kr. Jaeyub HyunAssistant ...,https://scholar.google.com/citations?user=tJd6_uoAAAAJ&hl=en,Google Scholar
Stephan Kim,DdaM3AwAAAAJ,"Verified email at mit.edu. ArticlesCited byPublic access. Title. Sort. Sort by ... W Wang, S Kim, M Liu, FA Cevallos, RJ Cava, NP Ong. Science 368 (6490) ...",https://scholar.google.com/citations?user=DdaM3AwAAAAJ&hl=en,Google Scholar
Albert Kim,ZbOqAAMAAAAJ,MIT - ‪‪Cited by 542‬‬,https://scholar.google.com/citations?user=ZbOqAAMAAAAJ&hl=en,Google Scholar
Donghyun Kim,uVZrpMcAAAAJ,"The MIT humanoid robot: Design, motion planning, and control for acrobatic behaviors. M Chignoli, D Kim, E Stanger-Jones, S Kim. 2020 IEEE-RAS 20th ...",https://scholar.google.com/citations?user=uVZrpMcAAAAJ&hl=en,Google Scholar
Ki-Tae Kim,OCURUAQAAAAJ,"Department of Mechanical Engineering, MIT - ‪‪Cited by 371‬‬ - ‪Machine learning‬ - ‪Bayesian inverse problems‬ - ‪Computational mechanics‬ - ‪Wave‬ ...",https://scholar.google.com/citations?user=OCURUAQAAAAJ&hl=en,Google Scholar
SeongHyeon Kim,-SG6fNkAAAAJ,SeongHyeon Kim. Massachusetts Institute of Technology. Verified email at mit.edu. Human machine interface. ArticlesCited byPublic access. Title.,https://scholar.google.com/citations?user=-SG6fNkAAAAJ&hl=en,Google Scholar
Sunghyun Kim,MQBSwgoAAAAJ,Sunghyun Kim. Massachusetts Institute of Technology. Verified email at mit.edu - Homepage · Computer networkingDeep learningMachine learning ...,https://scholar.google.com/citations?user=MQBSwgoAAAAJ&hl=en,Google Scholar
Junghwan Kim,MBXoyPcAAAAJ,"Fábio DuarteAssociate Director, Principal Research Scientist MIT Senseable City Lab, Lecturer at MIT DUSPVerified email at mit.edu.",https://scholar.google.com/citations?user=MBXoyPcAAAAJ&hl=en,Google Scholar
Kihyun Kim - Google 学术搜索,WEQPfK8AAAAJ,... mit.edu 的电子邮件经过验证. 关注. Kihyun Kim. Massachusetts Institute of Technology. 在mit.edu 的电子邮件经过验证- 首页 · Reinforcement LearningRLHF ...,https://scholar.google.com/citations?user=WEQPfK8AAAAJ&hl=zh-CN,Google Scholar
Suh In Kim - Google 학술 검색,R18dCAsAAAAJ,"Research Scientist, MIT - ‪‪인용 횟수 303번‬‬ - ‪Mechanical Design‬ - ‪Additive Manufacturing‬ - ‪Automotive Systems‬ - ‪Optimization‬",https://scholar.google.com/citations?user=R18dCAsAAAAJ&hl=ko,Google Scholar
Miso Kim,tJd6_uoAAAAJ,... MIT.EDU. Jeonghoon ParkPohang University of Science and Technology (POSTECH)Verified email at postech.ac.kr. Jaeyub HyunAssistant ...,https://scholar.google.com/citations?user=tJd6_uoAAAAJ&hl=en,Google Scholar
Sungjin Kim - Google 학술 검색,zC7K_TAAAAAJ,"Chemical & Biological Engineering, UNM, Past: MIT, ORNL - ‪‪인용 횟수 1721번‬‬ - ‪Dynamic Polymers‬ - ‪solidification‬ - ‪additive manufacturing‬ ...",https://scholar.google.com/citations?user=zC7K_TAAAAAJ&hl=ko,Google Scholar
Hyungtae Lim,S1A3nbIAAAAJ,"Postdoc @ MIT SPARK Lab - ‪‪Cited by 1535‬‬ - ‪Robotics‬ - ‪Robot‬ ... H Lim, B Kim, D Kim, E Mason Lee, H Myung. The International Journal of ...",https://scholar.google.com/citations?user=S1A3nbIAAAAJ&hl=en,Google Scholar
Ju Min Kim,JGwmczIAAAAJ,"DoyleProfessor of Chemical Engineering, MITVerified email at mit.edu ... S Cha, T Shin, SS Lee, W Shim, G Lee, SJ Lee, Y Kim, JM Kim. Analytical chemistry ...",https://scholar.google.com/citations?user=JGwmczIAAAAJ&hl=en,Google Scholar
Kwang S. Kim,dWoR7zwAAAAJ,"Ahmad HarzandiMassachusetts Institute of Technology (MIT)Verified email at MIT.edu. Dongwook KimProfessor of Chemistry, Kyonggi UniversityVerified email at ...",https://scholar.google.com/citations?user=dWoR7zwAAAAJ&hl=en,Google Scholar
YongJoo Kim,OHPOq4oAAAAJ,"Associate professor, Korea University - ‪‪Cited by 1526‬‬ - ‪Polymer physics‬ - ‪Simulation and theory‬ - ‪Molecular Dynamics‬ - ‪Machine Learning‬",https://scholar.google.com/citations?user=OHPOq4oAAAAJ&hl=en,Google Scholar
Jeong Hee Kim,elhz_aEAAAAJ,"Assistant Professor, Iowa State University - ‪‪Cited by 215‬‬ - ‪Biophotonics‬ - ‪Raman spectroscopy‬ - ‪Quantitative phase imaging‬ - ‪Machine learning‬",https://scholar.google.com/citations?user=elhz_aEAAAAJ&hl=en,Google Scholar
