name,author_id,snippet,link,source
Jaesik Choi,RqMLVzUAAAAJ,"Bumjin ParkGraduate Student, KAISTVerified email at kaist.ac.kr ... Deep reinforcement learning in continuous action spaces: a case study in ...",https://scholar.google.com/citations?user=RqMLVzUAAAAJ&hl=en,Google Scholar
WOOYOUNG JO - Google 학술 검색,jMga1-IAAAAJ,Junha RyuKAISTkaist.ac.kr의 이메일 확인됨. Gwangtae ... OmniDRL: A 29.3 TFLOPS/W deep reinforcement learning processor with ...,https://scholar.google.com/citations?user=jMga1-IAAAAJ&hl=ko,Google Scholar
Hasnain Irshad Bhatti,aP3vFRcAAAAJ,"... Deep Learning - ‪Federated Learning‬ ... Co-authors. Jaekyun MoonUniversity of Minnesota, KAIST, Carnegie Mellon UniversityVerified email at kaist.edu.",https://scholar.google.com/citations?user=aP3vFRcAAAAJ&hl=en,Google Scholar
Minjeong Ju - Google 학술 검색,QNGnAHMAAAAJ,Korea Advanced Institute of Science and Technology (KAIST) - ‪‪인용 횟수 33번‬‬ - ‪Machine Learning‬ - ‪Deep Learning‬ - ‪Artificial Intelligence‬ ...,https://scholar.google.com/citations?user=QNGnAHMAAAAJ&hl=ko,Google Scholar
Mooseok Jang,QYPGDkAAAAAJ,"Associate Professor, KAIST - ‪‪Cited by 1949‬‬ ... Deep tissue optical focusing and optogenetic modulation with time-reversed ultrasonically encoded light.",https://scholar.google.com/citations?user=QYPGDkAAAAAJ&hl=en,Google Scholar
Sunghoon Im - Google 학술 검색,37fSLtAAAAAJ,"공동 저자 모두 보기. In So KweonKAISTkaist.ac.kr의 이메일 확인됨 ... Volumefusion: Deep depth fusion for 3d scene reconstruction. J Choe, S Im, F ...",https://scholar.google.com/citations?user=37fSLtAAAAAJ&hl=ko,Google Scholar
Jihoon Choi - Google 학술 검색,wWS6p3gAAAAJ,Korea Advanced Institute of Science and Technology (KAIST) - ‪‪인용 횟수 10번‬‬ - ‪Self-supervised learning‬ - ‪Anomaly detection‬,https://scholar.google.com/citations?user=wWS6p3gAAAAJ&hl=ko,Google Scholar
JinHo Choi - Google 학술 검색,4cz0fdoAAAAJ,KAIST - ‪‪인용 횟수 299번‬‬ ... Label-free three-dimensional analyses of live cells with deep-learning-based segmentation exploiting refractive index ...,https://scholar.google.com/citations?user=4cz0fdoAAAAJ&hl=ko,Google Scholar
Soyoung Yoo - Google 학술 검색,lgvpiJUAAAAJ,"Deep Learning-based CAD/CAE Framework. N Kang, S Yoo, S Lee, S Kim, KH Hwang, JH Park.",https://scholar.google.com/citations?user=lgvpiJUAAAAJ&hl=ko,Google Scholar
Wonki Kim - Google 학술 검색,I9FgdJsAAAAJ,Hyunsoo HongKAISTkaist.ac.kr의 이메일 확인됨. Samuel ... Deep transfer learning for efficient and accurate prediction of composite pressure vessel behaviors.,https://scholar.google.com/citations?user=I9FgdJsAAAAJ&hl=ko,Google Scholar
